商品代碼,商品名稱,時間,成交價,漲跌,單量,開盤價,最高價,最低價,成交量,買價,賣價,理論價,漲停價,跌停價,資料更新日期,買價1,買價2,買價3,買價4,買價5,賣價1,賣價2,賣價3,賣價4,賣價5,委買量1,委買量2,委買量3,委買量4,委買量5,委賣量1,委賣量2,委賣量3,委賣量4,委賣量5
TXFH8,台指期08,35014,10936,-3,2,10948,10967,10918,23078,10935,10936,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10936,10937,10938,10939,10940,18,9,7,19,8,10,17,15,39,17
TXFH8,台指期08,35014,10936,-3,1,10948,10967,10918,23086,10936,10937,11042.51,12032,9846,20180730,10936,10935,10934,10933,10932,10937,10938,10939,10940,10941,17,15,9,12,14,10,15,34,22,12
TXFH8,台指期08,35015,10937,-2,10,10948,10967,10918,23096,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,2,17,15,14,7,7,34,17,17,23
TXFH8,台指期08,35018,10937,-2,1,10948,10967,10918,23097,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,4,16,16,14,7,7,34,17,17,23
TXFH8,台指期08,35024,10938,-1,7,10948,10967,10918,23104,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,4,19,15,16,14,32,17,18,23,16
TXFH8,台指期08,35029,10938,-1,2,10948,10967,10918,23106,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,3,18,15,21,9,32,18,13,28,16
TXFH8,台指期08,35033,10938,-1,1,10948,10967,10918,23107,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,5,18,15,21,9,32,18,13,28,16
TXFH8,台指期08,35038,10939,0,6,10948,10967,10918,23120,10938,10939,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10939,10940,10941,10942,10943,15,17,15,21,9,13,18,13,27,16
TXFH8,台指期08,35038,10939,0,1,10948,10967,10918,23133,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,28,15,16,20,16,11,13,22,21,8
TXFH8,台指期08,35048,10940,1,1,10948,10967,10918,23134,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,27,16,16,21,16,11,14,22,21,9
TXFH8,台指期08,35049,10940,1,1,10948,10967,10918,23135,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,27,16,16,21,16,10,14,22,21,9
TXFH8,台指期08,35050,10940,1,1,10948,10967,10918,23136,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,21,16,16,21,16,9,14,22,21,9
TXFH8,台指期08,35053,10940,1,1,10948,10967,10918,23137,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,21,16,16,21,16,8,14,22,21,9
TXFH8,台指期08,35107,10939,0,2,10948,10967,10918,23139,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,25,15,18,20,15,14,13,23,21,9
TXFH8,台指期08,35108,10940,1,2,10948,10967,10918,23141,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,25,15,18,20,15,12,16,23,21,9
TXFH8,台指期08,35108,10940,1,1,10948,10967,10918,23142,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,25,15,18,20,15,11,16,23,21,9
TXFH8,台指期08,35113,10940,1,1,10948,10967,10918,23143,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,25,15,19,20,15,11,16,23,21,9
TXFH8,台指期08,35130,10940,1,1,10948,10967,10918,23144,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,19,14,20,20,15,12,16,23,23,10
TXFH8,台指期08,35142,10940,1,1,10948,10967,10918,23145,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,19,15,20,20,15,11,15,23,23,10
TXFH8,台指期08,35146,10940,1,2,10948,10967,10918,23147,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,23,15,21,20,20,10,15,23,23,10
TXFH8,台指期08,35149,10940,1,10,10948,10967,10918,23157,10939,10941,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10941,10942,10943,10944,10945,23,15,21,20,19,15,23,23,10,14
TXFH8,台指期08,35151,10941,2,5,10948,10967,10918,23162,10940,10941,11042.51,12032,9846,20180730,10940,10939,10938,10937,10936,10941,10942,10943,10944,10945,22,27,15,25,10,3,23,18,15,14
TXFH8,台指期08,35153,10941,2,1,10948,10967,10918,23163,10940,10941,11042.51,12032,9846,20180730,10940,10939,10938,10937,10936,10941,10942,10943,10944,10945,22,27,15,25,10,2,23,18,15,14
TXFH8,台指期08,35153,10941,2,1,10948,10967,10918,23164,10940,10941,11042.51,12032,9846,20180730,10940,10939,10938,10937,10936,10941,10942,10943,10944,10945,22,27,15,25,10,1,23,18,15,14
TXFH8,台指期08,35157,10941,2,1,10948,10967,10918,23165,10940,10942,11042.51,12032,9846,20180730,10940,10939,10938,10937,10936,10942,10943,10944,10945,10946,22,27,15,25,10,23,18,15,14,7
TXFH8,台指期08,35200,10941,2,3,10948,10967,10918,23168,10941,10942,11042.51,12032,9846,20180730,10941,10940,10939,10938,10937,10942,10943,10944,10945,10946,2,21,26,17,20,25,18,10,19,7
TXFH8,台指期08,35200,10941,2,2,10948,10967,10918,23171,10941,10942,11042.51,12032,9846,20180730,10941,10940,10939,10938,10937,10942,10943,10944,10945,10946,2,19,25,17,20,25,18,10,19,7
TXFH8,台指期08,35200,10941,2,2,10948,10967,10918,23173,10940,10941,11042.51,12032,9846,20180730,10940,10939,10938,10937,10936,10941,10942,10943,10944,10945,18,21,12,25,10,6,27,18,15,14
TXFH8,台指期08,35201,10940,1,5,10948,10967,10918,23188,10940,10941,11042.51,12032,9846,20180730,10940,10939,10938,10937,10936,10941,10942,10943,10944,10945,2,21,12,25,10,15,27,18,15,14
TXFH8,台指期08,35201,10940,1,2,10948,10967,10918,23190,10939,10941,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10941,10942,10943,10944,10945,14,12,25,10,19,17,27,18,15,14
TXFH8,台指期08,35221,10939,0,3,10948,10967,10918,23193,10938,10940,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10940,10941,10942,10943,10944,13,18,15,19,9,14,16,23,23,10
TXFH8,台指期08,35224,10938,-1,5,10948,10967,10918,23198,10937,10939,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10939,10940,10941,10942,10943,14,10,24,9,11,12,15,16,26,19
TXFH8,台指期08,35225,10937,-2,5,10948,10967,10918,23203,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,3,10,19,14,11,9,22,15,21,21
TXFH8,台指期08,35240,10939,0,1,10948,10967,10918,23204,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,1,3,14,15,19,13,14,21,24,10
TXFH8,台指期08,35243,10939,0,1,10948,10967,10918,23205,10938,10940,11042.51,12032,9846,20180730,10938,10937,10936,10935,10934,10940,10941,10942,10943,10944,3,14,15,19,9,12,13,21,24,10
TXFH8,台指期08,35257,10940,1,1,10948,10967,10918,23206,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,1,13,14,15,19,11,13,21,24,10
TXFH8,台指期08,35319,10939,0,1,10948,10967,10918,23207,10939,10940,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10940,10941,10942,10943,10944,8,8,17,15,16,6,13,21,24,10
TXFH8,台指期08,35325,10940,1,2,10948,10967,10918,23209,10939,10941,11042.51,12032,9846,20180730,10939,10938,10937,10936,10935,10941,10942,10943,10944,10945,11,8,17,15,16,14,20,24,10,15
TXFH8,台指期08,35326,10935,-4,8,10948,10967,10918,23269,10935,10938,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10938,10939,10940,10941,10942,8,9,10,11,25,2,4,13,13,20
TXFH8,台指期08,35333,10937,-2,1,10948,10967,10918,23271,10936,10939,11042.51,12032,9846,20180730,10936,10935,10934,10933,10932,10939,10940,10941,10942,10943,6,9,9,10,11,10,15,14,20,19
TXFH8,台指期08,35335,10936,-3,3,10948,10967,10918,23274,10936,10938,11042.51,12032,9846,20180730,10936,10935,10934,10933,10932,10938,10939,10940,10941,10942,3,9,14,10,11,10,10,15,19,20
TXFH8,台指期08,35337,10938,-1,1,10948,10967,10918,23275,10936,10938,11042.51,12032,9846,20180730,10936,10935,10934,10933,10932,10938,10939,10940,10941,10942,1,9,9,17,11,10,10,20,16,20
TXFH8,台指期08,35338,10938,-1,1,10948,10967,10918,23276,10936,10938,11042.51,12032,9846,20180730,10936,10935,10934,10933,10932,10938,10939,10940,10941,10942,1,9,9,17,11,9,10,20,16,20
TXFH8,台指期08,35400,10936,-3,1,10948,10967,10918,23277,10935,10936,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10936,10937,10938,10939,10940,10,11,17,11,25,5,11,10,11,20
TXFH8,台指期08,35456,10936,-3,1,10948,10967,10918,23278,10935,10936,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10936,10937,10938,10939,10940,14,11,12,16,25,6,10,10,17,22
TXFH8,台指期08,35513,10935,-4,1,10948,10967,10918,23279,10935,10936,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10936,10937,10938,10939,10940,12,11,12,16,25,10,10,10,17,22
TXFH8,台指期08,35514,10935,-4,6,10948,10967,10918,23291,10935,10936,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10936,10937,10938,10939,10940,6,11,12,16,25,10,10,10,17,22
TXFH8,台指期08,35519,10934,-5,2,10948,10967,10918,23293,10934,10935,11042.51,12032,9846,20180730,10934,10933,10932,10931,10930,10935,10936,10937,10938,10939,3,12,11,30,5,13,15,10,15,12
TXFH8,台指期08,35523,10931,-8,6,10948,10967,10918,23334,10934,10935,11042.51,12032,9846,20180730,10934,10933,10932,10931,10930,10935,10936,10937,10938,10939,12,12,11,30,5,11,15,10,15,12
TXFH8,台指期08,35540,10933,-6,2,10948,10967,10918,23336,10932,10934,11042.51,12032,9846,20180730,10932,10931,10930,10929,10928,10934,10935,10936,10937,10938,3,22,10,7,8,11,19,15,16,10
TXFH8,台指期08,35552,10932,-7,1,10948,10967,10918,23337,10931,10932,11042.51,12032,9846,20180730,10931,10930,10929,10928,10927,10932,10933,10934,10935,10936,23,6,7,13,18,3,11,15,21,15
TXFH8,台指期08,35617,10933,-6,1,10948,10967,10918,23338,10933,10934,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10934,10935,10936,10937,10938,3,8,24,11,7,1,12,15,16,10
TXFH8,台指期08,35619,10934,-5,1,10948,10967,10918,23339,10933,10935,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10935,10936,10937,10938,10939,4,8,24,11,7,12,15,16,10,12
TXFH8,台指期08,35648,10934,-5,1,10948,10967,10918,23340,10934,10935,11042.51,12032,9846,20180730,10934,10933,10932,10931,10930,10935,10936,10937,10938,10939,6,4,8,29,6,10,15,11,15,12
TXFH8,台指期08,35658,10934,-5,3,10948,10967,10918,23343,10934,10935,11042.51,12032,9846,20180730,10934,10933,10932,10931,10930,10935,10936,10937,10938,10939,3,4,8,28,6,12,17,11,15,16
TXFH8,台指期08,35700,10934,-5,1,10948,10967,10918,23344,10934,10935,11042.51,12032,9846,20180730,10934,10933,10932,10931,10930,10935,10936,10937,10938,10939,2,4,8,28,6,12,17,13,15,16
TXFH8,台指期08,35700,10934,-5,1,10948,10967,10918,23346,10933,10935,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10935,10936,10937,10938,10939,4,8,28,6,9,16,17,13,15,16
TXFH8,台指期08,35704,10934,-5,1,10948,10967,10918,23347,10933,10934,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10934,10935,10936,10937,10938,1,4,23,11,9,15,17,17,18,12
TXFH8,台指期08,35714,10933,-6,1,10948,10967,10918,23348,10933,10934,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10934,10935,10936,10937,10938,1,4,23,11,9,8,16,17,18,12
TXFH8,台指期08,35735,10931,-8,8,10948,10967,10918,23358,10931,10933,11042.51,12032,9846,20180730,10931,10930,10929,10928,10927,10933,10934,10935,10936,10937,15,6,13,8,18,8,22,16,22,13
TXFH8,台指期08,35737,10932,-7,1,10948,10967,10918,23359,10931,10932,11042.51,12032,9846,20180730,10931,10930,10929,10928,10927,10932,10933,10934,10935,10936,14,6,8,13,18,3,13,22,21,17
TXFH8,台指期08,35738,10932,-7,1,10948,10967,10918,23360,10931,10932,11042.51,12032,9846,20180730,10931,10930,10929,10928,10927,10932,10933,10934,10935,10936,14,6,8,13,18,2,13,22,21,17
TXFH8,台指期08,35756,10932,-7,2,10948,10967,10918,23362,10931,10933,11042.51,12032,9846,20180730,10931,10930,10929,10928,10927,10933,10934,10935,10936,10937,13,6,9,13,18,9,22,21,17,13
TXFH8,台指期08,35805,10932,-7,1,10948,10967,10918,23363,10932,10934,11042.51,12032,9846,20180730,10932,10931,10930,10929,10928,10934,10935,10936,10937,10938,4,13,6,13,8,18,16,22,13,16
TXFH8,台指期08,35821,10933,-6,1,10948,10967,10918,23364,10933,10934,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10934,10935,10936,10937,10938,6,15,13,11,8,5,12,17,18,16
TXFH8,台指期08,35843,10933,-6,3,10948,10967,10918,23367,10933,10934,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10934,10935,10936,10937,10938,1,20,13,11,13,6,12,17,18,16
TXFH8,台指期08,35845,10935,-4,4,10948,10967,10918,23377,10934,10935,11042.51,12032,9846,20180730,10934,10933,10932,10931,10930,10935,10936,10937,10938,10939,2,8,20,8,6,8,17,13,21,14
TXFH8,台指期08,35900,10935,-4,10,10948,10967,10918,23387,10934,10936,11042.51,12032,9846,20180730,10934,10933,10932,10931,10930,10936,10937,10938,10939,10940,2,7,13,8,6,17,13,21,14,15
TXFH8,台指期08,35930,10934,-5,1,10948,10967,10918,23388,10934,10935,11042.51,12032,9846,20180730,10934,10933,10932,10931,10930,10935,10936,10937,10938,10939,6,11,11,8,6,10,11,13,23,14
TXFH8,台指期08,35930,10934,-5,1,10948,10967,10918,23394,10933,10935,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10935,10936,10937,10938,10939,5,11,8,6,13,14,11,13,23,14
TXFH8,台指期08,35934,10935,-4,1,10948,10967,10918,23395,10933,10935,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10935,10936,10937,10938,10939,3,11,3,11,13,13,11,18,18,14
TXFH8,台指期08,35938,10934,-5,1,10948,10967,10918,23396,10933,10934,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10934,10935,10936,10937,10938,2,7,3,11,13,11,13,11,18,18
TXFH8,台指期08,35942,10934,-5,10,10948,10967,10918,23406,10933,10934,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10934,10935,10936,10937,10938,2,7,3,11,13,2,13,11,18,18
TXFH8,台指期08,35959,10934,-5,1,10948,10967,10918,23407,10934,10935,11042.51,12032,9846,20180730,10934,10933,10932,10931,10930,10935,10936,10937,10938,10939,1,15,7,3,11,3,11,18,18,14
TXFH8,台指期08,40000,10935,-4,5,10948,10967,10918,23412,10933,10935,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10935,10936,10937,10938,10939,17,7,3,6,13,1,10,13,18,14
TXFH8,台指期08,40002,10934,-5,1,10948,10967,10918,23413,10934,10935,11042.51,12032,9846,20180730,10934,10933,10932,10931,10930,10935,10936,10937,10938,10939,2,17,7,8,6,7,14,13,23,14
TXFH8,台指期08,40002,10935,-4,4,10948,10967,10918,23417,10934,10936,11042.51,12032,9846,20180730,10934,10933,10932,10931,10930,10936,10937,10938,10939,10940,8,17,7,8,6,14,13,23,14,16
TXFH8,台指期08,40003,10937,-2,1,10948,10967,10918,23429,10935,10937,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10937,10938,10939,10940,10941,8,11,17,12,3,11,18,19,16,10
TXFH8,台指期08,40019,10937,-2,2,10948,10967,10918,23431,10936,10937,11042.51,12032,9846,20180730,10936,10935,10934,10933,10932,10937,10938,10939,10940,10941,2,10,11,17,7,5,15,14,16,11
TXFH8,台指期08,40033,10937,-2,13,10948,10967,10918,23444,10937,10938,11042.51,12032,9846,20180730,10937,10935,10934,10933,10932,10938,10939,10940,10941,10942,7,10,12,17,12,15,19,15,11,18
TXFH8,台指期08,40036,10937,-2,2,10948,10967,10918,23446,10937,10938,11042.51,12032,9846,20180730,10937,10936,10935,10934,10933,10938,10939,10940,10941,10942,5,3,10,17,17,15,14,15,17,18
TXFH8,台指期08,40037,10937,-2,4,10948,10967,10918,23451,10935,10937,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10937,10938,10939,10940,10941,8,12,17,7,3,7,19,14,15,12
TXFH8,台指期08,40105,10937,-2,1,10948,10967,10918,23452,10935,10937,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10937,10938,10939,10940,10941,10,12,16,12,3,9,15,19,16,12
TXFH8,台指期08,40111,10936,-3,1,10948,10967,10918,23453,10935,10937,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10937,10938,10939,10940,10941,10,12,16,12,3,10,15,19,16,12
TXFH8,台指期08,40115,10937,-2,1,10948,10967,10918,23454,10935,10937,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10937,10938,10939,10940,10941,10,12,16,12,3,9,15,19,16,12
TXFH8,台指期08,40128,10937,-2,1,10948,10967,10918,23455,10935,10937,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10937,10938,10939,10940,10941,11,12,16,12,3,9,15,19,16,12
TXFH8,台指期08,40138,10936,-3,2,10948,10967,10918,23457,10935,10937,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10937,10938,10939,10940,10941,11,12,21,7,3,10,15,14,21,12
TXFH8,台指期08,40147,10936,-3,3,10948,10967,10918,23460,10935,10937,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10937,10938,10939,10940,10941,11,12,16,12,3,4,15,19,17,11
TXFH8,台指期08,40149,10937,-2,3,10948,10967,10918,23463,10935,10937,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10937,10938,10939,10940,10941,11,12,16,12,3,2,15,19,17,11
TXFH8,台指期08,40206,10937,-2,3,10948,10967,10918,23466,10935,10937,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10937,10938,10939,10940,10941,13,12,17,7,3,5,15,14,23,12
TXFH8,台指期08,40241,10937,-2,1,10948,10967,10918,23467,10935,10937,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10937,10938,10939,10940,10941,15,13,17,7,8,6,15,15,23,13
TXFH8,台指期08,40331,10935,-4,1,10948,10967,10918,23468,10935,10936,11042.51,12032,9846,20180730,10935,10934,10933,10932,10931,10936,10937,10938,10939,10940,4,12,12,12,8,12,18,15,23,18
TXFH8,台指期08,40331,10935,-4,1,10948,10967,10918,23472,10934,10936,11042.51,12032,9846,20180730,10934,10933,10932,10931,10930,10936,10937,10938,10939,10940,10,12,7,13,7,12,18,20,18,18
TXFH8,台指期08,40332,10934,-5,10,10948,10967,10918,23482,10933,10935,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10935,10936,10937,10938,10939,12,7,13,7,18,8,12,19,20,18
TXFH8,台指期08,40355,10935,-4,1,10948,10967,10918,23483,10933,10935,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10935,10936,10937,10938,10939,2,7,9,12,18,14,12,27,15,18
TXFH8,台指期08,40404,10934,-5,1,10948,10967,10918,23484,10933,10934,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10934,10935,10936,10937,10938,1,7,9,12,18,6,15,12,27,15
TXFH8,台指期08,40415,10935,-4,2,10948,10967,10918,23486,10933,10935,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10935,10936,10937,10938,10939,10,7,9,12,18,13,12,27,16,20
TXFH8,台指期08,40420,10934,-5,2,10948,10967,10918,23488,10933,10934,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10934,10935,10936,10937,10938,4,7,9,12,18,4,15,12,27,16
TXFH8,台指期08,40424,10934,-5,3,10948,10967,10918,23491,10933,10934,11042.51,12032,9846,20180730,10933,10932,10931,10930,10929,10934,10935,10936,10937,10938,4,7,9,12,18,1,15,12,28,16
TXFH8,台指期08,40446,10934,-5,3,10948,10967,10918,23494,10932,10934,11042.51,12032,9846,20180730,10932,10931,10930,10929,10928,10934,10935,10936,10937,10938,15,9,12,18,9,4,15,12,27,16
TXFH8,台指期08,40516,10933,-6,1,10948,10967,10918,23495,10932,10933,11042.51,12032,9846,20180730,10932,10931,10930,10929,10928,10933,10934,10935,10936,10937,19,9,12,18,9,4,7,15,12,27
TXFH8,台指期08,40517,10933,-6,1,10948,10967,10918,23496,10932,10933,11042.51,12032,9846,20180730,10932,10931,10930,10929,10928,10933,10934,10935,10936,10937,7,9,7,23,9,4,8,15,17,22
TXFH8,台指期08,40555,10932,-7,1,10948,10967,10918,23497,10932,10933,11042.51,12032,9846,20180730,10932,10931,10930,10929,10928,10933,10934,10935,10936,10937,4,9,8,23,8,9,9,8,17,21
TXFH8,台指期08,40607,10932,-7,1,10948,10967,10918,23498,10932,10933,11042.51,12032,9846,20180730,10932,10931,10930,10929,10928,10933,10934,10935,10936,10937,5,9,8,23,8,9,9,8,17,21
TXFH8,台指期08,40607,10932,-7,1,10948,10967,10918,23499,10932,10933,11042.51,12032,9846,20180730,10932,10931,10930,10929,10928,10933,10934,10935,10936,10937,3,9,8,23,8,9,8,8,17,21
TXFH8,台指期08,40614,10932,-7,1,10948,10967,10918,23500,10931,10933,11042.51,12032,9846,20180730,10931,10930,10929,10928,10927,10933,10934,10935,10936,10937,9,8,23,8,17,15,8,8,17,21
TXFH8,台指期08,40627,10932,-7,1,10948,10967,10918,23501,10932,10933,11042.51,12032,9846,20180730,10932,10931,10930,10929,10928,10933,10934,10935,10936,10937,1,11,8,18,8,15,8,8,17,21
TXFH8,台指期08,40636,10932,-7,1,10948,10967,10918,23502,10931,10932,11042.51,12032,9846,20180730,10931,10930,10929,10928,10927,10932,10933,10934,10935,10936,14,8,18,8,17,1,15,8,8,17
